race_id,date,course,track_type,distance,weather,track_moisture,field_size,horse_id,horse_name,umaban,waku,sex,age,jockey,weight_carried,horse_weight,horse_weight_diff,odds,popularity,finish_pos,is_synthetic
2023-06-13_小倉_11,2023-06-13,小倉,ダート,2000,雨,0.15,12,H0024,ステラキング,6,3,牡,2,戸崎,55.1,488.0,-1.0,2.9,1,1,1
2023-06-13_小倉_11,2023-06-13,小倉,ダート,2000,雨,0.15,12,H0001,イーストオー,7,4,牝,2,菅原明,55.8,492.0,-0.0,9.3,3,8,1
2023-06-13_小倉_11,2023-06-13,小倉,ダート,2000,雨,0.15,12,H0026,ソールアイランド,8,4,牡,3,松山,55.4,462.0,-4.0,18.3,8,2,1
2023-06-13_小倉_11,2023-06-13,小倉,ダート,2000,雨,0.15,12,H0073,ハヤオー,9,5,牡,2,菅原明,54.1,498.0,-6.0,11.1,5,11,1
2023-06-13_小倉_11,2023-06-13,小倉,ダート,2000,雨,0.15,12,H0033,サウスホーン,10,6,牝,2,横山和,56.9,501.0,-3.0,81.0,12,3,1
2023-06-13_小倉_11,2023-06-13,小倉,ダート,2000,雨,0.15,12,H0028,キタサンキング,11,7,牝,3,ルメール,56.9,488.0,3.0,23.5,9,5,1
2023-06-13_小倉_11,2023-06-13,小倉,ダート,2000,雨,0.15,12,H0044,ソールオー,12,8,牡,4,菅原明,54.9,454.0,-4.0,10.5,4,4,1
2023-06-15_福島_12,2023-06-15,福島,芝,1400,雨,0.07,13,H0049,アーバンキング,1,1,牝,2,戸崎,53.3,489.0,11.0,10.8,7,6,1
2023-06-15_福島_12,2023-06-15,福島,芝,1400,雨,0.07,13,H0029,ナミュールアイランド,2,1,牝,4,岩田望,56.4,475.0,9.0,4.7,1,1,1
2023-06-15_福島_12,2023-06-15,福島,芝,1400,雨,0.07,13,H0006,テンハッピーオー,3,2,牡,3,松山,58.2,490.0,-4.0,5.4,2,8,1
2023-06-15_福島_12,2023-06-15,福島,芝,1400,雨,0.07,13,H0028,キタサンキング,4,2,牝,3,岩田望,56.7,492.0,9.0,19.7,9,3,1
2023-06-15_福島_12,2023-06-15,福島,芝,1400,雨,0.07,13,H0044,ソールオー,5,3,牡,4,鮫島駿,55.3,460.0,5.0,6.4,4,5,1
2023-06-15_福島_12,2023-06-15,福島,芝,1400,雨,0.07,13,H0054,ジャスティンインパクト54,6,3,セ,2,松山,55.0,465.0,-8.0,13.8,8,9,1
2023-06-15_福島_12,2023-06-15,福島,芝,1400,雨,0.07,13,H0046,ナミュールエリーゼ,7,4,牝,4,川田,58.1,479.0,5.0,358.0,13,10,1
2023-06-15_福島_12,2023-06-15,福島,芝,1400,雨,0.07,13,H0033,サウスホーン,8,4,牝,2,武豊,54.1,500.0,5.0,27.9,10,12,1
2023-06-15_福島_12,2023-06-15,福島,芝,1400,雨,0.07,13,H0034,ダノンオー,9,5,セ,4,菅原明,55.3,423.0,-15.0,75.4,11,13,1
2023-06-15_福島_12,2023-06-15,福島,芝,1400,雨,0.07,13,H0058,ディープアイランド,10,5,牡,3,菅原明,57.5,517.0,5.0,10.2,6,4,1
2023-06-15_福島_12,2023-06-15,福島,芝,1400,雨,0.07,13,H0017,オルフェホーン,11,6,牡,2,岩田望,53.4,494.0,-9.0,5.7,3,2,1
2023-06-15_福島_12,2023-06-15,福島,芝,1400,雨,0.07,13,H0004,ジャンタルオー,12,7,牡,4,西村,57.5,483.0,5.0,110.8,12,11,1
2023-06-15_福島_12,2023-06-15,福島,芝,1400,雨,0.07,13,H0069,サクラエリーゼ69,13,8,牡,3,川田,55.6,477.0,2.0,9.9,5,7,1
2023-06-18_福島_1,2023-06-18,福島,ダート,2500,晴,0.07,16,H0063,ベラジオクイーン,1,1,牡,3,坂井,55.2,469.0,7.0,11.3,4,6,1
2023-06-18_福島_1,2023-06-18,福島,ダート,2500,晴,0.07,16,H0031,ジャンタルオー31,2,1,牡,4,ルメール,54.5,473.0,6.0,44.7,11,15,1
2023-06-18_福島_1,2023-06-18,福島,ダート,2500,晴,0.07,16,H0035,ノースノックス,3,2,牝,2,菅原明,56.4,419.0,5.0,91.6,15,1,1
2023-06-18_福島_1,2023-06-18,福島,ダート,2500,晴,0.07,16,H0069,サクラエリーゼ69,4,2,牡,3,菅原明,57.7,468.0,6.0,1.3,1,5,1
2023-06-18_福島_1,2023-06-18,福島,ダート,2500,晴,0.07,16,H0028,キタサンキング,5,3,牝,3,横山武,57.3,497.0,-8.0,59.7,12,8,1
2023-06-18_福島_1,2023-06-18,福島,ダート,2500,晴,0.07,16,H0012,オルフェオペラ,6,3,牝,3,川田,56.1,476.0,-7.0,65.9,13,16,1
2023-06-18_福島_1,2023-06-18,福島,ダート,2500,晴,0.07,16,H0001,イーストオー,7,4,牝,2,横山武,57.1,471.0,-8.0,29.4,7,3,1
2023-06-18_福島_1,2023-06-18,福島,ダート,2500,晴,0.07,16,H0073,ハヤオー,8,4,牡,2,西村,58.6,505.0,-3.0,34.6,8,14,1
2023-06-18_福島_1,2023-06-18,福島,ダート,2500,晴,0.07,16,H0032,レガレイラオペラ,9,5,牝,2,武豊,57.4,493.0,3.0,66.6,14,13,1
2023-06-18_福島_1,2023-06-18,福島,ダート,2500,晴,0.07,16,H0057,リバティミラノ,10,5,セ,2,武豊,54.0,540.0,4.0,26.5,6,11,1
2023-06-18_福島_1,2023-06-18,福島,ダート,2500,晴,0.07,16,H0013,ジャスティンインパクト,11,6,牝,2,横山武,56.2,473.0,5.0,41.8,10,9,1
2023-06-18_福島_1,2023-06-18,福島,ダート,2500,晴,0.07,16,H0014,セントラルオペラ,12,6,牡,4,横山武,57.7,508.0,2.0,4.9,2,4,1
2023-06-18_福島_1,2023-06-18,福島,ダート,2500,晴,0.07,16,H0047,リバティホーン,13,7,牡,2,岩田望,57.0,513.0,8.0,39.9,9,7,1
2023-06-18_福島_1,2023-06-18,福島,ダート,2500,晴,0.07,16,H0039,シンエンペラーオー,14,7,牡,2,川田,57.5,484.0,2.0,6.7,3,2,1
2023-06-18_福島_1,2023-06-18,福島,ダート,2500,晴,0.07,16,H0054,ジャスティンインパクト54,15,8,セ,2,坂井,56.8,471.0,-3.0,18.3,5,10,1
2023-06-18_福島_1,2023-06-18,福島,ダート,2500,晴,0.07,16,H0003,プログノオペラ,16,8,牡,4,坂井,57.9,490.0,-0.0,113.8,16,12,1
2023-06-20_福島_2,2023-06-20,福島,芝,2500,晴,0.08,17,H0036,ジャンタルロード,1,1,牝,4,岩田望,55.2,434.0,-1.0,53.3,11,5,1
2023-06-20_福島_2,2023-06-20,福島,芝,2500,晴,0.08,17,H0039,シンエンペラーオー,2,1,牡,2,鮫島駿,56.9,466.0,-4.0,5.0,2,7,1
2023-06-20_福島_2,2023-06-20,福島,芝,2500,晴,0.08,17,H0067,レガレイラホーン,3,1,セ,3,菅原明,55.9,482.0,1.0,7.8,5,9,1
2023-06-20_福島_2,2023-06-20,福島,芝,2500,晴,0.08,17,H0009,リバティインパクト,4,2,牡,3,川田,56.0,477.0,-4.0,9.0,7,2,1
2023-06-20_福島_2,2023-06-20,福島,芝,2500,晴,0.08,17,H0057,リバティミラノ,5,2,セ,2,鮫島駿,55.0,521.0,0.0,15.4,8,1,1
2023-06-20_福島_2,2023-06-20,福島,芝,2500,晴,0.08,17,H0013,ジャスティンインパクト,6,3,牝,2,川田,56.7,478.0,-1.0,5.5,3,8,1
2023-06-20_福島_2,2023-06-20,福島,芝,2500,晴,0.08,17,H0042,プログノブラック,7,3,牡,3,鮫島駿,54.7,451.0,-3.0,214.2,16,15,1
2023-06-20_福島_2,2023-06-20,福島,芝,2500,晴,0.08,17,H0056,イクイオー,8,4,牡,2,武豊,55.8,513.0,1.0,203.7,15,16,1
2023-06-20_福島_2,2023-06-20,福島,芝,2500,晴,0.08,17,H0038,プログノロード38,9,4,牝,2,岩田望,55.7,458.0,-5.0,27.6,9,13,1
2023-06-20_福島_2,2023-06-20,福島,芝,2500,晴,0.08,17,H0003,プログノオペラ,10,5,牡,4,川田,57.4,494.0,1.0,541.4,17,14,1
2023-06-20_福島_2,2023-06-20,福島,芝,2500,晴,0.08,17,H0078,ハヤエリーゼ,11,5,牝,2,松山,57.4,458.0,2.0,43.0,10,11,1
2023-06-20_福島_2,2023-06-20,福島,芝,2500,晴,0.08,17,H0053,サクラロード,12,6,牡,3,川田,56.2,458.0,16.0,6.4,4,6,1
2023-06-20_福島_2,2023-06-20,福島,芝,2500,晴,0.08,17,H0074,ステラミラノ,13,6,牝,2,川田,57.5,465.0,6.0,7.9,6,3,1
2023-06-20_福島_2,2023-06-20,福島,芝,2500,晴,0.08,17,H0047,リバティホーン,14,7,牡,2,岩田望,56.9,500.0,13.0,54.3,12,10,1
2023-06-20_福島_2,2023-06-20,福島,芝,2500,晴,0.08,17,H0029,ナミュールアイランド,15,7,牝,4,横山武,56.7,463.0,6.0,3.2,1,4,1
2023-06-20_福島_2,2023-06-20,福島,芝,2500,晴,0.08,17,H0061,ウエストロード,16,8,牡,2,横山武,57.0,497.0,9.0,163.3,14,17,1
2023-06-20_福島_2,2023-06-20,福島,芝,2500,晴,0.08,17,H0052,サクラエリーゼ,17,8,牝,2,岩田望,56.4,474.0,3.0,73.4,13,12,1
2023-06-22_中京_3,2023-06-22,中京,芝,2200,晴,0.07,18,H0049,アーバンキング,1,1,牝,2,横山和,58.1,486.0,2.0,12.0,6,8,1
2023-06-22_中京_3,2023-06-22,中京,芝,2200,晴,0.07,18,H0063,ベラジオクイーン,2,1,牡,3,戸崎,57.1,456.0,-3.0,10.8,5,12,1
2023-06-22_中京_3,2023-06-22,中京,芝,2200,晴,0.07,18,H0059,イクイブラック,3,1,牡,4,菅原明,56.0,487.0,-15.0,23.2,10,5,1
2023-06-22_中京_3,2023-06-22,中京,芝,2200,晴,0.07,18,H0056,イクイオー,4,2,牡,2,菅原明,56.6,511.0,6.0,71.1,17,13,1
2023-06-22_中京_3,2023-06-22,中京,芝,2200,晴,0.07,18,H0076,レガレイラアイランド,5,2,牡,3,西村,55.7,484.0,6.0,5.3,2,2,1
2023-06-22_中京_3,2023-06-22,中京,芝,2200,晴,0.07,18,H0030,プログノロード,6,2,牡,4,横山和,56.0,466.0,6.0,9.0,4,1,1
2023-06-22_中京_3,2023-06-22,中京,芝,2200,晴,0.07,18,H0035,ノースノックス,7,3,牝,2,西村,57.1,447.0,6.0,311.5,18,18,1
2023-06-22_中京_3,2023-06-22,中京,芝,2200,晴,0.07,18,H0020,サウスオペラ,8,3,牡,2,横山和,56.7,488.0,2.0,51.1,15,11,1
2023-06-22_中京_3,2023-06-22,中京,芝,2200,晴,0.07,18,H0021,イーストアイランド,9,4,牡,2,西村,56.1,505.0,6.0,65.8,16,16,1
2023-06-22_中京_3,2023-06-22,中京,芝,2200,晴,0.07,18,H0051,シンエンペラーミラノ,10,4,牝,3,鮫島駿,53.7,473.0,-1.0,13.2,7,4,1
2023-06-22_中京_3,2023-06-22,中京,芝,2200,晴,0.07,18,H0042,プログノブラック,11,5,牡,3,横山武,54.8,455.0,-0.0,34.8,12,17,1
2023-06-22_中京_3,2023-06-22,中京,芝,2200,晴,0.07,18,H0034,ダノンオー,12,5,セ,4,鮫島駿,55.0,435.0,3.0,42.7,14,9,1
2023-06-22_中京_3,2023-06-22,中京,芝,2200,晴,0.07,18,H0033,サウスホーン,13,6,牝,2,鮫島駿,58.1,488.0,3.0,24.2,11,14,1
2023-06-22_中京_3,2023-06-22,中京,芝,2200,晴,0.07,18,H0058,ディープアイランド,14,6,牡,3,松山,55.0,509.0,2.0,36.0,13,15,1
2023-06-22_中京_3,2023-06-22,中京,芝,2200,晴,0.07,18,H0010,ジャンタルオペラ,15,7,牡,3,西村,58.1,485.0,-12.0,16.7,9,6,1
2023-06-22_中京_3,2023-06-22,中京,芝,2200,晴,0.07,18,H0028,キタサンキング,16,7,牝,3,横山武,56.6,495.0,-10.0,16.1,8,10,1
2023-06-22_中京_3,2023-06-22,中京,芝,2200,晴,0.07,18,H0011,ノースインパクト,17,8,牡,2,川田,56.7,434.0,3.0,3.5,1,3,1
2023-06-22_中京_3,2023-06-22,中京,芝,2200,晴,0.07,18,H0069,サクラエリーゼ69,18,8,牡,3,菅原明,57.3,468.0,2.0,5.8,3,7,1
2023-06-25_小倉_4,2023-06-25,小倉,芝,3200,大雨,0.06,18,H0021,イーストアイランド,1,1,牡,2,ルメール,57.5,498.0,-0.0,15.3,7,15,1
2023-06-25_小倉_4,2023-06-25,小倉,芝,3200,大雨,0.06,18,H0029,ナミュールアイランド,2,1,牝,4,川田,56.9,470.0,5.0,5.1,2,3,1
2023-06-25_小倉_4,2023-06-25,小倉,芝,3200,大雨,0.06,18,H0004,ジャンタルオー,3,1,牡,4,西村,57.8,470.0,1.0,16.9,9,5,1
2023-06-25_小倉_4,2023-06-25,小倉,芝,3200,大雨,0.06,18,H0046,ナミュールエリーゼ,4,2,牝,4,戸崎,56.1,487.0,1.0,301.5,17,7,1
2023-06-25_小倉_4,2023-06-25,小倉,芝,3200,大雨,0.06,18,H0056,イクイオー,5,2,牡,2,横山和,55.3,518.0,4.0,353.3,18,17,1
2023-06-25_小倉_4,2023-06-25,小倉,芝,3200,大雨,0.06,18,H0039,シンエンペラーオー,6,2,牡,2,横山和,55.0,477.0,-5.0,8.9,4,4,1
2023-06-25_小倉_4,2023-06-25,小倉,芝,3200,大雨,0.06,18,H0013,ジャスティンインパクト,7,3,牝,2,横山和,55.2,468.0,-1.0,10.5,5,12,1
2023-06-25_小倉_4,2023-06-25,小倉,芝,3200,大雨,0.06,18,H0069,サクラエリーゼ69,8,3,牡,3,横山武,53.0,476.0,5.0,12.7,6,14,1
2023-06-25_小倉_4,2023-06-25,小倉,芝,3200,大雨,0.06,18,H0049,アーバンキング,9,4,牝,2,鮫島駿,55.8,497.0,3.0,3.8,1,1,1
2023-06-25_小倉_4,2023-06-25,小倉,芝,3200,大雨,0.06,18,H0068,タスティロード68,10,4,牝,4,ルメール,56.3,490.0,-4.0,16.1,8,8,1
2023-06-25_小倉_4,2023-06-25,小倉,芝,3200,大雨,0.06,18,H0079,ハヤエリーゼ79,11,5,牡,2,松山,55.4,467.0,6.0,24.1,11,2,1
2023-06-25_小倉_4,2023-06-25,小倉,芝,3200,大雨,0.06,18,H0058,ディープアイランド,12,5,牡,3,岩田望,58.6,508.0,-4.0,126.9,16,11,1
2023-06-25_小倉_4,2023-06-25,小倉,芝,3200,大雨,0.06,18,H0047,リバティホーン,13,6,牡,2,岩田望,54.8,514.0,6.0,101.3,15,16,1
2023-06-25_小倉_4,2023-06-25,小倉,芝,3200,大雨,0.06,18,H0065,レガレイラクイーン,14,6,牝,3,ルメール,55.5,475.0,-6.0,19.0,10,9,1
2023-06-25_小倉_4,2023-06-25,小倉,芝,3200,大雨,0.06,18,H0008,ソールクイーン,15,7,牝,2,菅原明,57.3,488.0,-5.0,41.6,13,18,1
2023-06-25_小倉_4,2023-06-25,小倉,芝,3200,大雨,0.06,18,H0077,ディープアイランド77,16,7,牡,3,岩田望,57.7,454.0,1.0,7.0,3,10,1
2023-06-25_小倉_4,2023-06-25,小倉,芝,3200,大雨,0.06,18,H0072,アーバンホーン,17,8,牡,4,鮫島駿,58.5,463.0,-3.0,79.2,14,6,1
2023-06-25_小倉_4,2023-06-25,小倉,芝,3200,大雨,0.06,18,H0019,タスティロード,18,8,牡,4,戸崎,55.6,495.0,-5.0,25.4,12,13,1
2023-06-27_新潟_5,2023-06-27,新潟,ダート,1000,晴,0.06,12,H0032,レガレイラオペラ,1,1,牝,2,武豊,56.5,501.0,12.0,8.0,4,2,1
2023-06-27_新潟_5,2023-06-27,新潟,ダート,1000,晴,0.06,12,H0044,ソールオー,2,1,牡,4,ルメール,56.3,450.0,-8.0,5.2,3,3,1
2023-06-27_新潟_5,2023-06-27,新潟,ダート,1000,晴,0.06,12,H0066,ハヤインパクト,3,2,牝,4,横山和,57.0,478.0,6.0,2.9,1,1,1
2023-06-27_新潟_5,2023-06-27,新潟,ダート,1000,晴,0.06,12,H0042,プログノブラック,4,2,牡,3,鮫島駿,57.1,442.0,5.0,4.0,2,4,1
2023-06-27_新潟_5,2023-06-27,新潟,ダート,1000,晴,0.06,12,H0074,ステラミラノ,5,3,牝,2,菅原明,53.9,469.0,-4.0,8.4,5,9,1
2023-06-27_新潟_5,2023-06-27,新潟,ダート,1000,晴,0.06,12,H0035,ノースノックス,6,3,牝,2,川田,53.4,426.0,-2.0,158.5,11,10,1
2023-06-27_新潟_5,2023-06-27,新潟,ダート,1000,晴,0.06,12,H0003,プログノオペラ,7,4,牡,4,川田,56.1,492.0,-1.0,15.5,7,7,1
2023-06-27_新潟_5,2023-06-27,新潟,ダート,1000,晴,0.06,12,H0033,サウスホーン,8,4,牝,2,川田,53.2,507.0,4.0,188.9,12,12,1
2023-06-27_新潟_5,2023-06-27,新潟,ダート,1000,晴,0.06,12,H0027,タスティインパクト,9,5,牡,2,松山,54.0,459.0,1.0,45.2,9,8,1
2023-06-27_新潟_5,2023-06-27,新潟,ダート,1000,晴,0.06,12,H0078,ハヤエリーゼ,10,6,牝,2,川田,57.0,469.0,-2.0,66.0,10,11,1
2023-06-27_新潟_5,2023-06-27,新潟,ダート,1000,晴,0.06,12,H0010,ジャンタルオペラ,11,7,牡,3,菅原明,56.3,469.0,6.0,24.6,8,5,1
2023-06-27_新潟_5,2023-06-27,新潟,ダート,1000,晴,0.06,12,H0050,ドウデュースブラック,12,8,牝,2,武豊,56.3,480.0,-1.0,13.7,6,6,1
2023-06-29_新潟_6,2023-06-29,新潟,芝,2200,曇,0.04,17,H0044,ソールオー,1,1,牡,4,松山,54.5,464.0,-1.0,15.5,8,12,1
2023-06-29_新潟_6,2023-06-29,新潟,芝,2200,曇,0.04,17,H0076,レガレイラアイランド,2,1,牡,3,坂井,60.0,476.0,13.0,7.7,3,5,1
2023-06-29_新潟_6,2023-06-29,新潟,芝,2200,曇,0.04,17,H0048,ソールクイーン48,3,1,牡,2,横山和,57.0,432.0,6.0,74.5,15,2,1
2023-06-29_新潟_6,2023-06-29,新潟,芝,2200,曇,0.04,17,H0013,ジャスティンインパクト,4,2,牝,2,菅原明,55.4,472.0,11.0,3.9,1,3,1
2023-06-29_新潟_6,2023-06-29,新潟,芝,2200,曇,0.04,17,H0021,イーストアイランド,5,2,牡,2,岩田望,55.8,499.0,13.0,72.0,13,15,1
2023-06-29_新潟_6,2023-06-29,新潟,芝,2200,曇,0.04,17,H0050,ドウデュースブラック,6,3,牝,2,戸崎,52.9,480.0,2.0,22.5,10,4,1
2023-06-29_新潟_6,2023-06-29,新潟,芝,2200,曇,0.04,17,H0027,タスティインパクト,7,3,牡,2,ルメール,55.0,450.0,-1.0,29.1,11,10,1
2023-06-29_新潟_6,2023-06-29,新潟,芝,2200,曇,0.04,17,H0056,イクイオー,8,4,牡,2,坂井,55.4,512.0,1.0,164.7,17,1,1
2023-06-29_新潟_6,2023-06-29,新潟,芝,2200,曇,0.04,17,H0001,イーストオー,9,4,牝,2,川田,55.8,491.0,-7.0,4.7,2,7,1
2023-06-29_新潟_6,2023-06-29,新潟,芝,2200,曇,0.04,17,H0019,タスティロード,10,5,牡,4,菅原明,55.4,478.0,-8.0,18.6,9,8,1
2023-06-29_新潟_6,2023-06-29,新潟,芝,2200,曇,0.04,17,H0038,プログノロード38,11,5,牝,2,川田,54.0,458.0,4.0,74.8,16,17,1
2023-06-29_新潟_6,2023-06-29,新潟,芝,2200,曇,0.04,17,H0062,ウエストキング,12,6,セ,4,ルメール,55.3,448.0,-2.0,62.6,12,16,1
2023-06-29_新潟_6,2023-06-29,新潟,芝,2200,曇,0.04,17,H0069,サクラエリーゼ69,13,6,牡,3,横山和,56.1,468.0,-11.0,12.1,6,6,1
2023-06-29_新潟_6,2023-06-29,新潟,芝,2200,曇,0.04,17,H0007,ウエストクイーン,14,7,牝,3,戸崎,56.7,486.0,-17.0,14.7,7,11,1
2023-06-29_新潟_6,2023-06-29,新潟,芝,2200,曇,0.04,17,H0009,リバティインパクト,15,7,牡,3,武豊,55.4,457.0,-8.0,11.5,5,9,1
2023-06-29_新潟_6,2023-06-29,新潟,芝,2200,曇,0.04,17,H0006,テンハッピーオー,16,8,牡,3,横山武,56.1,488.0,-2.0,8.2,4,13,1
2023-06-29_新潟_6,2023-06-29,新潟,芝,2200,曇,0.04,17,H0058,ディープアイランド,17,8,牡,3,横山武,55.3,507.0,11.0,72.4,14,14,1
2023-07-02_函館_7,2023-07-02,函館,芝,3600,雨,0.12,18,H0032,レガレイラオペラ,1,1,牝,2,菅原明,53.4,496.0,6.0,142.5,17,13,1
2023-07-02_函館_7,2023-07-02,函館,芝,3600,雨,0.12,18,H0009,リバティインパクト,2,1,牡,3,ルメール,56.0,468.0,-9.0,6.2,3,6,1
2023-07-02_函館_7,2023-07-02,函館,芝,3600,雨,0.12,18,H0025,ミカロード,3,1,牝,2,松山,55.5,471.0,6.0,14.1,5,10,1
2023-07-02_函館_7,2023-07-02,函館,芝,3600,雨,0.12,18,H0031,ジャンタルオー31,4,2,牡,4,横山武,57.9,466.0,-1.0,116.7,16,18,1
2023-07-02_函館_7,2023-07-02,函館,芝,3600,雨,0.12,18,H0048,ソールクイーン48,5,2,牡,2,横山武,56.1,423.0,1.0,59.6,9,14,1
2023-07-02_函館_7,2023-07-02,函館,芝,3600,雨,0.12,18,H0056,イクイオー,6,2,牡,2,松山,55.4,505.0,6.0,632.2,18,17,1
2023-07-02_函館_7,2023-07-02,函館,芝,3600,雨,0.12,18,H0055,ウエストミラノ,7,3,牡,3,ルメール,56.4,466.0,7.0,2.2,1,4,1
2023-07-02_函館_7,2023-07-02,函館,芝,3600,雨,0.12,18,H0050,ドウデュースブラック,8,3,牝,2,川田,57.0,470.0,-5.0,60.0,10,1,1
2023-07-02_函館_7,2023-07-02,函館,芝,3600,雨,0.12,18,H0052,サクラエリーゼ,9,4,牝,2,ルメール,55.3,472.0,-8.0,19.2,6,7,1
2023-07-02_函館_7,2023-07-02,函館,芝,3600,雨,0.12,18,H0057,リバティミラノ,10,4,セ,2,ルメール,55.7,537.0,5.0,5.1,2,9,1
2023-07-02_函館_7,2023-07-02,函館,芝,3600,雨,0.12,18,H0076,レガレイラアイランド,11,5,牡,3,坂井,54.1,476.0,19.0,98.6,15,16,1
2023-07-02_函館_7,2023-07-02,函館,芝,3600,雨,0.12,18,H0013,ジャスティンインパクト,12,5,牝,2,川田,57.8,479.0,6.0,20.5,7,2,1
2023-07-02_函館_7,2023-07-02,函館,芝,3600,雨,0.12,18,H0024,ステラキング,13,6,牡,2,横山武,52.2,484.0,-2.0,40.0,8,12,1
2023-07-02_函館_7,2023-07-02,函館,芝,3600,雨,0.12,18,H0016,ステラアイランド,14,6,牡,3,武豊,52.3,463.0,4.0,13.2,4,8,1
2023-07-02_函館_7,2023-07-02,函館,芝,3600,雨,0.12,18,H0065,レガレイラクイーン,15,7,牝,3,戸崎,54.6,481.0,-3.0,70.0,12,11,1
2023-07-02_函館_7,2023-07-02,函館,芝,3600,雨,0.12,18,H0019,タスティロード,16,7,牡,4,菅原明,53.2,481.0,1.0,85.7,14,15,1
2023-07-02_函館_7,2023-07-02,函館,芝,3600,雨,0.12,18,H0036,ジャンタルロード,17,8,牝,4,横山武,55.0,443.0,-5.0,72.4,13,3,1
2023-07-02_函館_7,2023-07-02,函館,芝,3600,雨,0.12,18,H0044,ソールオー,18,8,牡,4,鮫島駿,60.0,465.0,2.0,64.6,11,5,1
2023-07-04_東京_8,2023-07-04,東京,芝,2400,小雨,0.07,13,H0007,ウエストクイーン,1,1,牝,3,横山和,56.5,476.0,6.0,21.6,9,3,1
2023-07-04_東京_8,2023-07-04,東京,芝,2400,小雨,0.07,13,H0009,リバティインパクト,2,1,牡,3,松山,54.7,469.0,4.0,6.4,3,1,1
2023-07-04_東京_8,2023-07-04,東京,芝,2400,小雨,0.07,13,H0074,ステラミラノ,3,2,牝,2,鮫島駿,57.7,463.0,-3.0,6.3,2,6,1
2023-07-04_東京_8,2023-07-04,東京,芝,2400,小雨,0.07,13,H0066,ハヤインパクト,4,2,牝,4,鮫島駿,58.0,490.0,2.0,15.6,8,4,1
2023-07-04_東京_8,2023-07-04,東京,芝,2400,小雨,0.07,13,H0063,ベラジオクイーン,5,3,牡,3,岩田望,55.9,460.0,-13.0,7.8,5,8,1
2023-07-04_東京_8,2023-07-04,東京,芝,2400,小雨,0.07,13,H0018,イーストホーン,6,3,牝,4,ルメール,56.9,492.0,1.0,93.5,13,12,1
2023-07-04_東京_8,2023-07-04,東京,芝,2400,小雨,0.07,13,H0049,アーバンキング,7,4,牝,2,鮫島駿,55.2,477.0,-8.0,8.7,6,2,1
2023-07-04_東京_8,2023-07-04,東京,芝,2400,小雨,0.07,13,H0019,タスティロード,8,4,牡,4,菅原明,55.8,482.0,6.0,7.3,4,7,1
2023-07-04_東京_8,2023-07-04,東京,芝,2400,小雨,0.07,13,H0068,タスティロード68,9,5,牝,4,坂井,54.1,493.0,8.0,64.8,11,13,1
2023-07-04_東京_8,2023-07-04,東京,芝,2400,小雨,0.07,13,H0060,ジャスティンホーン,10,5,牡,4,川田,57.7,471.0,-6.0,9.1,7,10,1
2023-07-04_東京_8,2023-07-04,東京,芝,2400,小雨,0.07,13,H0052,サクラエリーゼ,11,6,牝,2,戸崎,56.5,475.0,7.0,82.1,12,9,1
2023-07-04_東京_8,2023-07-04,東京,芝,2400,小雨,0.07,13,H0027,タスティインパクト,12,7,牡,2,菅原明,53.7,454.0,-2.0,25.5,10,11,1
2023-07-04_東京_8,2023-07-04,東京,芝,2400,小雨,0.07,13,H0055,ウエストミラノ,13,8,牡,3,横山和,56.7,477.0,-9.0,3.8,1,5,1
2023-07-06_新潟_9,2023-07-06,新潟,芝,2200,曇,0.09,16,H0024,ステラキング,1,1,牡,2,菅原明,54.2,479.0,-9.0,7.1,2,7,1
2023-07-06_新潟_9,2023-07-06,新潟,芝,2200,曇,0.09,16,H0009,リバティインパクト,2,1,牡,3,戸崎,55.8,472.0,-10.0,9.0,3,4,1
2023-07-06_新潟_9,2023-07-06,新潟,芝,2200,曇,0.09,16,H0007,ウエストクイーン,3,2,牝,3,西村,57.6,481.0,-21.0,17.2,8,8,1
2023-07-06_新潟_9,2023-07-06,新潟,芝,2200,曇,0.09,16,H0071,テンハッピーアイランド,4,2,牡,4,西村,53.6,516.0,1.0,117.8,15,14,1
2023-07-06_新潟_9,2023-07-06,新潟,芝,2200,曇,0.09,16,H0013,ジャスティンインパクト,5,3,牝,2,鮫島駿,56.1,481.0,2.0,4.3,1,5,1
2023-07-06_新潟_9,2023-07-06,新潟,芝,2200,曇,0.09,16,H0021,イーストアイランド,6,3,牡,2,西村,57.1,497.0,5.0,73.7,14,15,1
2023-07-06_新潟_9,2023-07-06,新潟,芝,2200,曇,0.09,16,H0063,ベラジオクイーン,7,4,牡,3,川田,56.0,456.0,5.0,10.6,5,10,1
2023-07-06_新潟_9,2023-07-06,新潟,芝,2200,曇,0.09,16,H0059,イクイブラック,8,4,牡,4,武豊,53.5,479.0,-1.0,31.9,13,11,1
2023-07-06_新潟_9,2023-07-06,新潟,芝,2200,曇,0.09,16,H0072,アーバンホーン,9,5,牡,4,岩田望,58.0,465.0,14.0,21.7,10,9,1
2023-07-06_新潟_9,2023-07-06,新潟,芝,2200,曇,0.09,16,H0008,ソールクイーン,10,5,牝,2,川田,56.8,497.0,-8.0,15.7,7,6,1
2023-07-06_新潟_9,2023-07-06,新潟,芝,2200,曇,0.09,16,H0075,ノースオペラ,11,6,牝,3,岩田望,56.0,499.0,1.0,23.2,12,12,1
